BoroCode,Block,Lot,Address,CT2010,CB2010,NumBldgs,NumFloors,BldgArea,BldgDepth,BldgFront,BldgClass,LotArea,LotDepth,LotFront,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,UnitsRes,UnitsTotal,YearBuilt,YearAlter1,YearAlter2,IrrLotCode,LandUse,FAR,MaxAllwFAR,CornerLot,LotType,ZoneDist,ZoneDist2,ZoneDist3,ZoneDist4,Overlay,Year,PlutoVer,FAR_bar,AtticAllowance,IHBonus,OverlayBonus,ComFacilFAR,FAR_bar_attic,FAR_bar_ih,FAR_bar_overlay,FAR_bar_attic_overlay,FAR_bar_ih_overlay,FAR_bar_attic_com,FAR_bar_ih_com,FAR_bar_overlay_com,FAR_bar_ih_overlay_com,FAR_ratio,YQ_redev,FAR_prev,YearBuilt_prev,NewBldg
4,5391,21,42-15 160 STREET,1185.0,1010,1.0,2.0,2000,50.0,20.0,B1,2683,100.0,26.83,0,2000,0,0,0,0,0,2.0,2,2004,,,false,1,0.75,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8333333333333333,,,,
4,5391,22,42-11 160 STREET,1185.0,1010,1.0,2.0,2000,50.0,20.0,B1,2845,100.98,28.44,0,2000,0,0,0,0,0,2.0,2,2004,,,true,1,0.7,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.7777777777777777,,,,
4,5391,42,42-30 161 STREET,1185.0,1010,1.0,2.0,2725,54.5,20.0,B1,3000,100.0,30.0,0,2725,0,0,0,0,0,2.0,2,2013,,,false,1,0.91,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.011111111111111,,,,
4,5391,43,42-32 161 STREET,1185.0,1010,1.0,2.0,2725,54.5,20.0,B1,3000,100.0,30.0,0,2725,0,0,0,0,0,2.0,2,2013,,,false,1,0.91,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.011111111111111,,,,
4,5392,10,42-27 161 STREET,1185.0,1009,1.0,2.0,2800,60.0,23.33,B1,3333,100.0,33.33,0,2800,0,0,0,0,0,2.0,2,2014,,,false,1,0.84,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9333333333333332,,,,
4,5392,13,42-15 161 STREET,1185.0,1009,1.0,2.0,1870,55.0,17.0,B1,2500,100.0,25.0,0,1870,0,0,0,0,0,2.0,2,2003,,,false,1,0.75,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8333333333333333,,,,
4,5392,14,42-13 161 STREET,1185.0,1009,1.0,2.0,1870,55.0,17.0,B1,2500,100.0,25.0,0,1870,0,0,0,0,0,2.0,2,2004,,,false,1,0.75,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8333333333333333,,,,
4,6235,63,39-11 211 STREET,1129.0,3000,1.0,2.0,2704,50.0,25.0,B1,4000,100.0,40.0,0,2704,0,0,0,0,0,2.0,2,2010,,,false,1,0.68,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.7555555555555555,,,,
4,6236,5,212-14 39 AVENUE,1123.0,2004,1.0,2.0,2652,39.0,34.0,B2,3000,60.0,50.0,0,2652,0,0,0,0,0,2.0,2,2005,,,false,1,0.88,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9777777777777777,,,,
4,6236,6,212-18 39 AVENUE,1123.0,2004,1.0,2.0,2652,39.0,34.0,B2,3000,60.0,50.0,0,2652,0,0,0,0,0,2.0,2,2005,,,false,1,0.88,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9777777777777777,,,,
4,6644,41,147-15 69 ROAD,809.0,5004,1.0,2.0,5450,80.0,28.0,A3,3800,95.0,40.0,0,5450,0,0,0,0,0,1.0,1,2005,,,false,1,1.43,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5888888888888888,,,,
4,9124,100,105-32 77 STREET,44.01,1005,1.0,3.0,2580,42.01,20.33,B2,2389,80.54,29.66,0,2580,0,0,0,0,0,2.0,2,2002,,,false,1,1.08,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2,,,,
4,9124,101,105-34 77 STREET,44.01,1005,1.0,3.0,2520,42.01,20.0,B2,1637,80.54,20.33,0,2520,0,0,0,0,0,2.0,2,2002,,,false,1,1.54,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.711111111111111,,,,
4,9124,102,105-38 77 STREET,44.01,1005,1.0,3.0,2520,42.01,20.0,B2,1637,80.54,20.33,0,2520,0,0,0,0,0,2.0,2,2002,,,false,1,1.54,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.711111111111111,,,,
4,9124,103,105-40 77 STREET,44.01,1005,1.0,3.0,2562,42.01,20.33,B2,2463,80.54,30.58,0,2562,0,0,0,0,0,2.0,2,2002,,,false,1,1.04,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1555555555555557,,,,
4,9127,52,107-43 RUBY STREET,44.01,2011,1.0,2.0,560,14.0,20.0,A1,1707,35.0,60.0,0,560,0,0,0,0,0,1.0,1,2014,,,true,1,0.33,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.3666666666666667,,,,
4,9130,14,105-18 78 STREET,44.01,1006,1.0,2.0,2320,58.0,20.0,B2,3000,100.0,30.0,0,2320,0,0,0,0,0,2.0,2,2004,,,false,1,0.77,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8555555555555555,,,,
4,9130,37,10515 77 STREET,44.01,1006,1.0,3.0,2274,44.57,17.0,C0,2519,100.66,25.16,0,2274,0,0,0,0,0,3.0,3,2007,,,false,2,0.9,0.9,,0,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0,,,,
4,9136,200,107-53A 77 STREET,44.01,2003,1.0,3.0,2877,33.75,28.4,C0,2320,60.39,38.42,0,2877,0,0,0,0,0,3.0,3,2004,,,false,2,1.24,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9136,229,107-63 77 STREET,44.01,2010,1.0,2.0,2310,55.0,21.0,B2,2880,90.25,20.0,0,2310,0,0,0,0,0,2.0,2,2001,,,true,1,0.8,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.888888888888889,,,,
4,9136,234,107-49 77 STREET,44.01,2004,1.0,3.0,2877,33.75,27.4,C0,2205,60.39,36.5,0,2877,0,0,0,0,0,3.0,3,2004,,,false,2,1.3,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4444444444444444,,,,
4,9136,235,107-55 77 STREET,44.01,2010,1.0,3.0,2841,29.65,31.83,C0,1922,60.39,31.83,0,2841,0,0,0,0,0,3.0,3,2004,,,false,2,1.48,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6444444444444444,,,,
4,9136,329,107-61 77 STREET,44.01,2010,1.0,2.0,2310,55.0,21.0,B2,3170,109.58,30.03,0,2310,0,0,0,0,0,2.0,2,2001,,,true,1,0.73,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8111111111111111,,,,
4,9159,1,92-04 107 AVENUE,54.0,2001,1.0,2.0,1822,45.0,22.0,B1,2376,84.45,29.43,0,1822,0,0,0,0,0,2.0,2,2007,,,false,1,0.77,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8555555555555555,,,,
4,9159,2,92-06 107 AVENUE,54.0,2001,1.0,2.0,1926,41.5,23.2,B1,1709,79.44,22.33,0,1926,0,0,0,0,0,2.0,2,2007,,,false,1,1.13,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2555555555555553,,,,
4,9159,3,92-08 107 AVENUE,54.0,2001,1.0,2.0,1913,44.5,21.5,B1,2127,75.64,29.52,0,1913,0,0,0,0,0,2.0,2,2007,,,false,1,0.9,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0,,,,
4,9175,66,109-40 98 STREET,86.0,1012,1.0,3.0,3058,55.0,19.0,B1,1900,100.0,19.0,0,3058,0,0,0,0,0,2.0,2,2012,,,false,1,1.61,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.788888888888889,,,,
4,9175,67,109-42 98 STREET,86.0,1012,1.0,3.0,3058,55.0,19.0,C0,1900,100.0,19.0,0,3058,0,0,0,0,0,3.0,3,2012,,,false,2,1.61,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.788888888888889,,,,
4,9175,68,109-44 98 STREET,86.0,1012,1.0,3.0,2856,50.6,19.0,C0,1902,100.09,19.0,0,2856,0,0,0,0,0,3.0,3,2012,,,false,2,1.5,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6666666666666665,,,,
4,9175,168,109-46 98 STREET,86.0,1012,1.0,3.0,3080,50.6,20.33,C0,3035,100.09,30.33,0,3080,0,0,0,0,0,3.0,3,2012,,,false,2,1.01,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1222222222222222,,,,
4,9319,59,112-11 92 AVENUE,124.0,2003,1.0,2.0,1600,25.0,32.0,B1,3360,70.0,48.0,0,1600,0,0,0,0,0,2.0,2,2007,,,true,1,0.48,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.5333333333333333,,,,
4,9343,1,89-03 116 STREET,122.0,2003,1.0,2.0,1450,29.0,25.0,B1,2441,55.07,44.33,0,1450,0,0,0,0,0,2.0,2,2007,,,false,1,0.59,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.6555555555555556,,,,
4,9349,4,117-14 91 AVENUE,122.0,1005,1.0,2.0,1954,31.6,30.6,B1,3025,65.05,46.5,0,1954,0,0,0,0,0,2.0,2,2007,,,false,1,0.65,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.7222222222222222,,,,
4,9351,51,91-37 LEFFERTS BOULEVARD,144.0,1011,1.0,2.0,2500,50.0,25.0,B1,3920,112.63,35.0,0,2500,0,0,0,0,0,2.0,2,2005,,,false,1,0.64,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.7111111111111111,,,,
4,9351,53,91-33 LEFFERTS BOULEVARD,144.0,1011,1.0,2.0,2500,50.0,25.0,B2,3920,112.63,35.0,0,2500,0,0,0,0,0,2.0,2,2005,,,false,1,0.64,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.7111111111111111,,,,
4,9385,9,104-28 94 AVENUE,116.0,1003,1.0,3.0,3900,50.0,26.0,C0,3703,92.58,40.0,0,3900,0,0,0,0,0,3.0,3,2005,,,false,2,1.05,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1666666666666667,,,,
4,9388,25,106-03 95 AVENUE,116.0,1001,1.0,2.0,2550,65.0,15.0,B1,2500,100.0,25.0,0,2550,0,0,0,0,0,2.0,2,2004,,,false,1,1.02,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1333333333333333,,,,
4,9389,26,107-09 95 AVENUE,116.0,1000,1.0,3.0,3111,61.0,17.0,C0,2500,100.0,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9389,27,107-07 95 AVENUE,116.0,1000,1.0,3.0,3111,61.0,17.0,C0,2500,100.0,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9390,8,95-06 106 STREET,116.0,1004,1.0,3.0,3120,26.0,40.0,C0,2502,50.05,50.0,0,3120,0,0,0,0,0,3.0,3,2006,,,false,2,1.25,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3888888888888888,,,,
4,9391,5,107-12 95 AVENUE,116.0,1005,1.0,3.0,3111,61.0,17.0,C0,2500,100.83,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9391,6,107-16 95 AVENUE,116.0,1005,1.0,3.0,3111,61.0,17.0,C0,2500,100.0,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9393,28,109-07 95 AVENUE,118.0,2001,1.0,2.0,3460,60.0,17.0,B1,2500,100.0,25.02,0,2640,0,0,0,0,0,2.0,2,2004,,,false,1,1.38,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5333333333333332,,,,
4,9393,36,94-19 109 STREET,118.0,2001,1.0,2.0,2400,60.0,20.0,B1,3220,101.8,28.0,0,2400,0,0,0,0,0,2.0,2,2005,,,true,1,0.75,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8333333333333333,,,,
4,9393,128,109-05 95 AVENUE,118.0,2001,1.0,2.0,3460,60.0,17.0,B1,2500,100.09,25.03,0,2640,0,0,0,0,0,2.0,2,2004,,,false,1,1.38,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5333333333333332,,,,
4,9394,7,95-06 109 STREET,118.0,2003,1.0,2.0,2086,32.0,32.6,B1,2128,50.06,42.5,0,2086,0,0,0,0,0,2.0,2,2006,,,false,1,0.98,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0888888888888888,,,,
4,9394,24,108-07 97 AVENUE,118.0,2003,1.0,3.0,3111,61.5,17.0,C0,2500,100.0,25.03,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9395,26,95-48 110 STREET,110.0,1000,1.0,3.0,3009,59.0,17.0,C0,2505,100.09,25.02,0,3009,0,0,0,0,0,3.0,3,2005,,,false,2,1.2,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3333333333333333,,,,
4,9395,64,97-39 109 STREET,110.0,1000,1.0,3.0,3762,69.7,18.0,C0,2854,110.0,26.0,0,3762,0,0,0,0,0,3.0,3,2006,,,true,2,1.32,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4666666666666668,,,,
4,9395,70,97-27 109 STREET,110.0,1000,1.0,2.0,2700,60.0,18.0,B2,2740,109.58,25.0,0,2700,0,0,0,0,0,2.0,2,2006,,,false,1,0.99,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0999999999999999,,,,
4,9396,46,94-17 110 STREET,118.0,2000,1.0,3.0,3060,60.2,17.0,C0,2503,100.12,25.0,0,3060,0,0,0,0,0,3.0,3,2008,,,false,2,1.22,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9399,39,94-41 113 STREET,118.0,1001,1.0,3.0,2589,50.0,17.0,C0,2303,90.55,25.0,0,2589,0,0,0,0,0,3.0,3,2005,,,true,2,1.12,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2444444444444445,,,,
4,9407,13,97-08 106 STREET,116.0,2003,1.0,3.0,3060,60.0,17.0,C0,2500,100.0,25.0,0,3060,0,0,0,0,0,3.0,3,2007,,,false,2,1.22,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9407,16,97-18 106 STREET,116.0,2003,1.0,3.0,3060,59.0,18.0,C0,2500,100.0,25.0,0,3060,0,0,0,0,0,3.0,3,2008,,,false,2,1.22,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9408,1,97-03 106 STREET,110.0,1003,1.0,2.0,2304,32.0,36.0,B1,2302,50.0,46.0,0,2304,0,0,0,0,0,2.0,2,2007,,,false,1,1.0,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1111111111111112,,,,
4,9408,50,97-17 106 STREET,110.0,1003,1.0,3.0,3060,60.0,17.0,C0,2523,100.92,25.0,0,3060,0,0,0,0,0,3.0,3,2011,,,false,2,1.21,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3444444444444443,,,,
4,9408,51,97-15 106 STREET,110.0,1003,1.0,3.0,3060,60.0,17.0,C0,2523,100.0,25.0,0,3060,0,0,0,0,0,3.0,3,2011,,,false,2,1.21,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3444444444444443,,,,
4,9408,53,97-13 106 STREET,110.0,1003,1.0,2.0,2091,45.7,39.4,B1,2500,100.0,25.0,0,2091,0,0,0,0,0,2.0,2,2012,,,false,1,0.84,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9333333333333332,,,,
4,9408,54,97-07 106 STREET,110.0,1003,1.0,2.0,2304,32.0,36.0,B1,2702,50.0,54.0,0,2304,0,0,0,0,0,2.0,2,2007,,,false,1,0.85,0.9,,3,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9444444444444444,,,,
4,9413,28,95-50 112 STREET,118.0,1004,1.0,3.0,2088,58.0,18.0,C0,4600,100.0,46.0,0,2088,0,0,0,0,0,3.0,3,2007,,,false,2,0.45,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.5,,,,
4,9413,35,95-68 112 STREET,118.0,1004,1.0,3.0,3111,60.0,17.0,C0,2503,100.12,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9413,36,95-70 112 STREET,118.0,1004,1.0,3.0,3111,60.0,17.0,C0,2503,100.12,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9413,77,95-19 111 STREET,118.0,1004,1.0,3.0,3111,61.0,17.0,C0,2500,100.0,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9413,78,95-17 111 STREET,118.0,1004,1.0,3.0,3111,61.0,17.0,C0,2500,100.0,25.0,0,3111,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9414,20,95-28 113 STREET,108.0,1002,1.0,3.0,3060,60.0,17.0,C0,2500,100.0,25.0,0,3060,0,0,0,0,0,3.0,3,2006,,,false,2,1.22,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9415,77,95-29 113 STREET,108.0,1001,1.0,3.0,2679,47.0,19.0,B1,2690,98.25,27.78,0,2679,0,0,0,0,0,2.0,2,2002,2002.0,,true,1,1.0,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1111111111111112,,,,
4,9415,80,95-21 113 STREET,108.0,1001,1.0,3.0,2550,50.0,20.0,B2,2200,88.0,25.0,0,2550,0,0,0,0,0,2.0,2,2004,,,false,1,1.16,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2888888888888888,,,,
4,9415,178,95-27 113 STREET,108.0,1001,1.0,3.0,2565,45.0,19.0,B1,2364,95.6,19.44,0,2565,0,0,0,0,0,2.0,2,2002,2002.0,,true,1,1.09,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2111111111111112,,,,
4,9415,179,95-25 113 STREET,108.0,1001,1.0,3.0,2451,43.0,19.0,B1,2306,93.75,27.78,0,2451,0,0,0,0,0,2.0,2,2002,2002.0,,true,1,1.06,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1777777777777778,,,,
4,9417,42,97-30 116 STREET,120.0,2003,1.0,2.0,2854,34.0,25.0,B1,2785,92.83,30.0,0,2854,0,0,0,0,0,2.0,2,2010,,,false,1,1.02,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1333333333333333,,,,
4,9434,17,94-26 117 STREET,120.0,1002,1.0,3.0,3975,53.0,25.0,C0,2328,93.11,25.02,0,3975,0,0,0,0,0,3.0,3,2006,,,false,2,1.71,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.9,,,,
4,9434,19,94-24 117 STREET,120.0,1002,1.0,3.0,3975,53.0,25.0,C0,2328,93.11,25.0,0,3975,0,0,0,0,0,3.0,3,2006,,,true,2,1.71,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.9,,,,
4,9436,56,94-15 118 STREET,120.0,1000,1.0,3.0,2770,55.0,17.0,B2,1576,92.09,17.11,0,2770,0,0,0,0,0,2.0,2,2012,,,false,1,1.76,0.9,,0,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.9555555555555555,,,,
4,9436,57,94-13 118 STREET,120.0,1000,1.0,3.0,2775,55.0,17.0,B2,1607,92.09,17.45,0,2775,0,0,0,0,0,2.0,2,2012,,,false,1,1.73,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.922222222222222,,,,
4,9438,32,120-11 95 AVENUE,148.0,1010,1.0,3.0,2655,42.08,20.83,C0,1864,90.08,20.88,0,2655,0,0,0,0,0,3.0,3,2005,,,false,2,1.42,0.9,,5,R4A,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5777777777777777,,,,
